Bigram Language Model Smoothing Results
=====================================

Formulas:
1. Add-One: P(w2|w1) = (count(w1,w2) + 1) / (count(w1) + V)
2. Add-K: P(w2|w1) = (count(w1,w2) + 0.3) / (count(w1) + 0.3*V)
3. Token Type: P(w2|w1) = (count(w1,w2) + V) / (count(w1) + V²)

Bigram	Count	ContextCount	AddOne	AddK	TokenType
('পরিমান', 'ইলিশ')	1	3	0.000246	0.000533	0.000123
('ইলিশ', 'ধরা')	1	8	0.000246	0.000532	0.000123
('ধরা', 'পড়ায়')	2	10	0.000369	0.000941	0.000123
('পড়ায়', 'মৎস্যজীবিদের')	1	3	0.000246	0.000533	0.000123
('মৎস্যজীবিদের', 'মুখে')	1	1	0.000246	0.000534	0.000123
('মুখে', 'হাসি')	1	8	0.000246	0.000532	0.000123
('হাসি', 'ফুটে')	1	3	0.000246	0.000533	0.000123
('ফুটে', 'উঠেছে')	1	2	0.000246	0.000534	0.000123
('<s>', 'আড়ত')	1	0	0.000246	0.000534	0.000123
('আড়ত', 'গুলোতে')	1	1	0.000246	0.000534	0.000123
('গুলোতে', 'ফিরে')	1	3	0.000246	0.000533	0.000123
('এসেছে', 'কর্মচাঞ্চল্যতা')	1	9	0.000246	0.000532	0.000123
('কর্মচাঞ্চল্যতা', '</s>')	1	1	0.000246	0.000534	0.000123
('এসব', 'মাছ')	1	22	0.000246	0.000529	0.000123
('মাছ', 'ঢাকাসহ')	1	9	0.000246	0.000532	0.000123
('ঢাকাসহ', 'দেশের')	1	1	0.000246	0.000534	0.000123
('বিভিন্ন', 'বাজারে')	1	36	0.000245	0.000526	0.000123
('বাজারে', 'সরবরাহ')	1	6	0.000246	0.000533	0.000123
('করতে', 'ব্যস্ত')	1	80	0.000244	0.000517	0.000123
('ব্যস্ত', 'সময়')	1	1	0.000246	0.000534	0.000123
('সময়', 'পার')	1	51	0.000245	0.000523	0.000123
('পার', 'করছে')	1	4	0.000246	0.000533	0.000123
('করছে', 'মৎস্য')	1	16	0.000246	0.000531	0.000123
('মৎস্য', 'ব্যবসায়ীরা')	1	15	0.000246	0.000531	0.000123
('ব্যবসায়ীরা', '</s>')	1	1	0.000246	0.000534	0.000123
('<s>', 'ফিশারি')	1	0	0.000246	0.000534	0.000123
('ফিশারি', 'ঘাটে')	1	2	0.000246	0.000534	0.000123
('ঘাটে', 'কথা')	1	1	0.000246	0.000534	0.000123
('কথা', 'হয়')	1	43	0.000245	0.000525	0.000123
('হয়', 'মায়ের')	1	84	0.000244	0.000516	0.000123
('মায়ের', 'দোয়া')	1	2	0.000246	0.000534	0.000123
('দোয়া', 'ফিশিং')	1	2	0.000246	0.000534	0.000123
('ফিশিং', 'ট্রলারের')	2	6	0.000369	0.000943	0.000123
('ট্রলারের', 'জেলে')	1	2	0.000246	0.000534	0.000123
('জেলে', 'আবুল')	1	1	0.000246	0.000534	0.000123
('আবুল', 'কাশেমের')	1	2	0.000246	0.000534	0.000123
('কাশেমের', 'সঙ্গে')	1	1	0.000246	0.000534	0.000123
('সঙ্গে', '</s>')	1	54	0.000245	0.000522	0.000123
(',', 'টানা')	1	779	0.000225	0.000405	0.000123
('টানা', 'অনেক')	1	4	0.000246	0.000533	0.000123
('দিন', 'মৎস্য')	1	25	0.000246	0.000529	0.000123
('মৎস্য', 'শিকার')	1	15	0.000246	0.000531	0.000123
('শিকার', 'বন্ধ')	1	7	0.000246	0.000533	0.000123
('বন্ধ', 'থাকায়')	1	8	0.000246	0.000532	0.000123
('থাকায়', 'অনেক')	1	3	0.000246	0.000533	0.000123
('অনেক', 'কষ্টে')	1	42	0.000245	0.000525	0.000123
('কষ্টে', 'দিন')	1	2	0.000246	0.000534	0.000123
('দিন', 'গেছে')	1	25	0.000246	0.000529	0.000123
('উপর', 'করোনার')	1	9	0.000246	0.000532	0.000123
('করোনার', 'দুর্যোগও')	1	3	0.000246	0.000533	0.000123
('দুর্যোগও', 'ছিল')	1	1	0.000246	0.000534	0.000123
('সবমিলিয়ে', 'অনেক')	1	2	0.000246	0.000534	0.000123
('অনেক', 'দুঃখ')	1	42	0.000245	0.000525	0.000123
('দুঃখ', '-')	2	3	0.000370	0.000944	0.000123
('-', 'কষ্টে')	1	224	0.000240	0.000489	0.000123
('কষ্টে', 'পরিবার')	1	2	0.000246	0.000534	0.000123
('পরিবার', 'পরিজন')	1	5	0.000246	0.000533	0.000123
('পরিজন', 'নিয়ে')	1	1	0.000246	0.000534	0.000123
('নিয়ে', 'দিন')	1	70	0.000244	0.000519	0.000123
('দিন', 'কাটাতে')	1	25	0.000246	0.000529	0.000123
('কাটাতে', 'হয়েছে')	1	2	0.000246	0.000534	0.000123
('হয়েছে', 'তাদের')	1	93	0.000244	0.000514	0.000123
('তাদের', '</s>')	1	33	0.000245	0.000527	0.000123
('এবার', 'সাগরে')	1	20	0.000246	0.000530	0.000123
('প্রচুর', 'পরিমাণ')	1	4	0.000246	0.000533	0.000123
('পরিমাণ', 'মাছ')	1	7	0.000246	0.000533	0.000123
('মাছ', 'ধরা')	2	9	0.000369	0.000941	0.000123
('পড়ায়', 'হয়তো')	1	3	0.000246	0.000533	0.000123
('হয়তো', 'সেই')	1	10	0.000246	0.000532	0.000123
('সেই', 'দুঃখ')	1	22	0.000246	0.000529	0.000123
('-', 'কষ্ট')	1	224	0.000240	0.000489	0.000123
('কষ্ট', 'ভুলে')	1	1	0.000246	0.000534	0.000123
('ভুলে', 'পরিবারের')	1	1	0.000246	0.000534	0.000123
('পরিবারের', 'সদস্যদের')	1	9	0.000246	0.000532	0.000123
('সদস্যদের', 'নিয়ে')	1	2	0.000246	0.000534	0.000123
('নিয়ে', 'খুশিতে')	1	70	0.000244	0.000519	0.000123
('খুশিতে', 'কয়েকটা')	1	2	0.000246	0.000534	0.000123
('কয়েকটা', 'দিন')	1	1	0.000246	0.000534	0.000123
('দিন', 'কাটাতো')	1	25	0.000246	0.000529	0.000123
('কাটাতো', 'যাবে')	1	1	0.000246	0.000534	0.000123
('একই', 'সুরে')	1	10	0.000246	0.000532	0.000123
('সুরে', 'কথা')	1	1	0.000246	0.000534	0.000123
('বলেন', 'এমবি')	1	78	0.000244	0.000517	0.000123
('এমবি', 'নুসরাত')	1	1	0.000246	0.000534	0.000123
('নুসরাত', 'ফিশিং')	1	2	0.000246	0.000534	0.000123
('ট্রলারের', 'মাঝি')	1	2	0.000246	0.000534	0.000123
('মাঝি', 'কলিম')	1	2	0.000246	0.000534	0.000123
('কলিম', 'উল্লাহ')	1	2	0.000246	0.000534	0.000123
(',', 'মৎস্য')	2	779	0.000337	0.000716	0.000123
('শিকারে', 'যেতে')	1	4	0.000246	0.000533	0.000123
('যেতে', 'না')	1	9	0.000246	0.000532	0.000123
('পারায়', 'গত')	1	2	0.000246	0.000534	0.000123
('গত', 'রমজানের')	1	34	0.000245	0.000527	0.000123
('রমজানের', 'ঈদে')	1	1	0.000246	0.000534	0.000123
('ঈদে', 'ছেলে')	1	1	0.000246	0.000534	0.000123
('-', 'মেয়েসহ')	1	224	0.000240	0.000489	0.000123
('মেয়েসহ', 'পরিবারের')	1	1	0.000246	0.000534	0.000123
('পরিবারের', 'কাউকে')	1	9	0.000246	0.000532	0.000123
('কাউকে', 'নতুন')	1	2	0.000246	0.000534	0.000123
('নতুন', 'জামা')	1	21	0.000246	0.000529	0.000123
('জামা', 'কাপড়')	1	2	0.000246	0.000534	0.000123
('কাপড়', 'দিতে')	1	1	0.000246	0.000534	0.000123
('দিতে', 'পারিনি')	1	22	0.000246	0.000529	0.000123
('পারিনি', '</s>')	1	1	0.000246	0.000534	0.000123
('বর্তমানে', 'মৎস্য')	1	13	0.000246	0.000531	0.000123
('মৎস্য', 'শিকারের')	1	15	0.000246	0.000531	0.000123
('শিকারের', 'উপর')	1	1	0.000246	0.000534	0.000123
('উপর', 'নিষেধাজ্ঞা')	1	9	0.000246	0.000532	0.000123
('নিষেধাজ্ঞা', 'উঠে')	1	5	0.000246	0.000533	0.000123
('উঠে', 'গেছে')	1	9	0.000246	0.000532	0.000123
('গেছে', 'আর')	1	19	0.000246	0.000530	0.000123
('আর', 'আমরাও')	1	57	0.000245	0.000522	0.000123
('আমরাও', 'সাগরে')	1	1	0.000246	0.000534	0.000123
('সাগরে', 'মাছ')	1	7	0.000246	0.000533	0.000123
('মাছ', 'শিকার')	1	9	0.000246	0.000532	0.000123
('শিকার', 'করছি')	1	7	0.000246	0.000533	0.000123
('করছি', 'এবং')	1	8	0.000246	0.000532	0.000123
('এবং', 'আশানুরুপ')	1	131	0.000243	0.000507	0.000123
('আশানুরুপ', 'মাছও')	1	1	0.000246	0.000534	0.000123
('মাছও', 'পাচ্ছি')	1	1	0.000246	0.000534	0.000123
('<s>', 'আশাকরি')	1	0	0.000246	0.000534	0.000123
('আশাকরি', 'এবারের')	1	1	0.000246	0.000534	0.000123
('এবারের', 'কোরবানির')	1	3	0.000246	0.000533	0.000123
('কোরবানির', 'ঈদটা')	1	2	0.000246	0.000534	0.000123
('ঈদটা', 'পরিবারের')	1	1	0.000246	0.000534	0.000123
('পরিবারের', 'সকলকে')	1	9	0.000246	0.000532	0.000123
('সকলকে', 'নিয়ে')	1	1	0.000246	0.000534	0.000123
('নিয়ে', 'হাসি')	1	70	0.000244	0.000519	0.000123
('হাসি', '-')	1	3	0.000246	0.000533	0.000123
('-', 'খুশিতে')	1	224	0.000240	0.000489	0.000123
('খুশিতে', 'কাটাতে')	1	2	0.000246	0.000534	0.000123
('কাটাতে', 'পারবো')	1	2	0.000246	0.000534	0.000123
('পারবো', '</s>')	1	1	0.000246	0.000534	0.000123
('কক্সবাজার', 'ফিশিং')	1	6	0.000246	0.000533	0.000123
('ফিশিং', 'ট্রলার')	2	6	0.000369	0.000943	0.000123
('ট্রলার', 'মালিক')	1	7	0.000246	0.000533	0.000123
('মালিক', 'সমিতির')	1	4	0.000246	0.000533	0.000123
('সমিতির', 'সাংগঠনিক')	1	4	0.000246	0.000533	0.000123
('সম্পাদক', 'মোস্তাক')	1	23	0.000246	0.000529	0.000123
('মোস্তাক', 'আহমদ')	1	1	0.000246	0.000534	0.000123
('আহমদ', 'বলেন')	1	4	0.000246	0.000533	0.000123
(',', '৬৫')	1	779	0.000225	0.000405	0.000123
('নিষেধাজ্ঞা', 'কাটিয়ে')	1	5	0.000246	0.000533	0.000123
('কাটিয়ে', 'ফিশিং')	1	3	0.000246	0.000533	0.000123
('ট্রলারগুলো', 'গত')	1	4	0.000246	0.000533	0.000123
('গত', 'কয়েকদিন')	1	34	0.000245	0.000527	0.000123
('কয়েকদিন', 'ধরে')	1	3	0.000246	0.000533	0.000123
('ধরে', 'সাগরে')	1	16	0.000246	0.000531	0.000123
('শিকারে', 'গেছে')	1	4	0.000246	0.000533	0.000123
('কিছু', 'ট্রলার')	1	31	0.000246	0.000527	0.000123
('ট্রলার', 'ফিরেও')	1	7	0.000246	0.000533	0.000123
('ফিরেও', 'এসেছে')	1	1	0.000246	0.000534	0.000123
('সব', 'ট্রলারেই')	1	22	0.000246	0.000529	0.000123
('ট্রলারেই', 'ছিল')	1	1	0.000246	0.000534	0.000123
('ছিল', 'মাছ')	1	47	0.000245	0.000524	0.000123
('মাছ', 'ভর্তি')	1	9	0.000246	0.000532	0.000123
('ভর্তি', '</s>')	1	5	0.000246	0.000533	0.000123
('করে', 'ইলিশ')	1	192	0.000241	0.000495	0.000123
('ইলিশ', 'মাছ')	1	8	0.000246	0.000532	0.000123
('<s>', 'নিষেধাজ্ঞাকালীন')	1	0	0.000246	0.000534	0.000123
('নিষেধাজ্ঞাকালীন', 'সময়ে')	1	1	0.000246	0.000534	0.000123
('সময়ে', 'যে')	1	10	0.000246	0.000532	0.000123
('যে', 'ক্ষতি')	1	54	0.000245	0.000522	0.000123
('ক্ষতি', 'হয়েছে')	1	10	0.000246	0.000532	0.000123
('হয়েছে', 'আশা')	1	93	0.000244	0.000514	0.000123
('করি', 'তা')	1	11	0.000246	0.000532	0.000123
('তা', 'পুষিয়ে')	1	37	0.000245	0.000526	0.000123
('পুষিয়ে', 'নিয়ে')	1	1	0.000246	0.000534	0.000123
('নিয়ে', 'লাভের')	1	70	0.000244	0.000519	0.000123
('লাভের', 'মুখ')	1	1	0.000246	0.000534	0.000123
('মুখ', 'দেখবে')	1	3	0.000246	0.000533	0.000123
('দেখবে', 'ফিশিং')	1	2	0.000246	0.000534	0.000123
('ট্রলার', 'মালিকেরা')	1	7	0.000246	0.000533	0.000123
('মালিকেরা', '</s>')	1	1	0.000246	0.000534	0.000123
('কক্সবাজার', 'মৎস্য')	1	6	0.000246	0.000533	0.000123
('অবতরণ', 'কেন্দ্রের')	1	7	0.000246	0.000533	0.000123
('কেন্দ্রের', 'ব্যবস্থাপক')	1	4	0.000246	0.000533	0.000123
('ব্যবস্থাপক', 'মো')	1	1	0.000246	0.000534	0.000123
('<s>', 'জাহিদুল')	1	0	0.000246	0.000534	0.000123
('জাহিদুল', 'ইসলাম')	1	1	0.000246	0.000534	0.000123
('কেন্দ্রে', '৩')	1	2	0.000246	0.000534	0.000123
('৩', 'শতাধিক')	1	23	0.000246	0.000529	0.000123
('শতাধিক', 'ট্রলার')	1	4	0.000246	0.000533	0.000123
('ট্রলার', 'ফিরেছে')	1	7	0.000246	0.000533	0.000123
('ফিরেছে', 'এতে')	1	1	0.000246	0.000534	0.000123
('এতে', 'সোয়া')	1	13	0.000246	0.000531	0.000123
('সোয়া', '১')	1	1	0.000246	0.000534	0.000123
('১', 'লাখ')	2	23	0.000369	0.000936	0.000123
('লাখ', 'টাকার')	1	12	0.000246	0.000531	0.000123
('টাকার', 'মতো')	1	5	0.000246	0.000533	0.000123
('মতো', 'রাজস্ব')	1	18	0.000246	0.000530	0.000123
('রাজস্ব', 'আয়')	1	5	0.000246	0.000533	0.000123
('আয়', 'হয়েছে')	1	3	0.000246	0.000533	0.000123
('<s>', 'ট্রলারগুলো')	1	0	0.000246	0.000534	0.000123
('শুরু', 'করায়')	1	41	0.000245	0.000525	0.000123
('করায়', 'মাছের')	1	2	0.000246	0.000534	0.000123
('মাছের', 'পরিমান')	1	1	0.000246	0.000534	0.000123
('পরিমান', 'ও')	1	3	0.000246	0.000533	0.000123
('ও', 'রাজস্ব')	1	197	0.000241	0.000494	0.000123
('রাজস্ব', 'উভয়ই')	1	5	0.000246	0.000533	0.000123
('উভয়ই', 'বৃদ্ধি')	1	2	0.000246	0.000534	0.000123
('বৃদ্ধি', 'পাচ্ছে')	1	2	0.000246	0.000534	0.000123
('পাচ্ছে', 'বলে')	1	2	0.000246	0.000534	0.000123
('<s>', 'উল্লেখ্য')	1	0	0.000246	0.000534	0.000123
('উল্লেখ্য', '-')	1	1	0.000246	0.000534	0.000123
('-', 'মৎস্য')	1	224	0.000240	0.000489	0.000123
('মৎস্য', 'সম্পদ')	1	15	0.000246	0.000531	0.000123
('সম্পদ', 'উন্নয়নে')	1	5	0.000246	0.000533	0.000123
('উন্নয়নে', 'গত')	1	1	0.000246	0.000534	0.000123
('গত', '২০')	1	34	0.000245	0.000527	0.000123
('২০', 'মে')	1	14	0.000246	0.000531	0.000123
('মে', 'থেকে')	1	8	0.000246	0.000532	0.000123
('থেকে', '৬৫')	1	171	0.000241	0.000499	0.000123
('দিন', 'মাছ')	1	25	0.000246	0.000529	0.000123
('ধরা', 'বন্ধে')	1	10	0.000246	0.000532	0.000123
('বন্ধে', 'সরকারি')	1	1	0.000246	0.000534	0.000123
('সরকারি', 'নিষেধাজ্ঞা')	1	11	0.000246	0.000532	0.000123
('নিষেধাজ্ঞা', 'ছিল')	1	5	0.000246	0.000533	0.000123
('সেই', 'নিষেধাজ্ঞা')	1	22	0.000246	0.000529	0.000123
('নিষেধাজ্ঞা', 'শেষ')	1	5	0.000246	0.000533	0.000123
('শেষ', 'করে')	1	24	0.000246	0.000529	0.000123
('করে', 'গত')	1	192	0.000241	0.000495	0.000123
('গত', '২৩')	1	34	0.000245	0.000527	0.000123
('থেকে', 'ফের')	1	171	0.000241	0.000499	0.000123
('ফের', 'মৎস্য')	1	5	0.000246	0.000533	0.000123
('শিকারে', 'যান')	1	4	0.000246	0.000533	0.000123
('যান', 'মাঝি')	1	13	0.000246	0.000531	0.000123
('মাঝি', '-')	1	2	0.000246	0.000534	0.000123
('-', 'মাল্লারা')	1	224	0.000240	0.000489	0.000123
('মাল্লারা', '</s>')	1	1	0.000246	0.000534	0.000123
('<s>', 'মেটাক্রিটিক')	1	0	0.000246	0.000534	0.000123
('মেটাক্রিটিক', ',')	1	1	0.000246	0.000534	0.000123
(',', 'গেইমস্পট')	1	779	0.000225	0.000405	0.000123
('গেইমস্পট', ',')	1	1	0.000246	0.000534	0.000123
(',', 'আইজিএন')	1	779	0.000225	0.000405	0.000123
('আইজিএন', '-')	1	1	0.000246	0.000534	0.000123
('এর', 'মতো')	1	72	0.000244	0.000519	0.000123
('মতো', 'বিশ্বখ্যাত')	1	18	0.000246	0.000530	0.000123
('বিশ্বখ্যাত', 'সব')	1	1	0.000246	0.000534	0.000123
('সব', 'গেইম')	1	22	0.000246	0.000529	0.000123
('গেইম', 'ম্যাগাজিন')	1	2	0.000246	0.000534	0.000123
('ম্যাগাজিন', 'গেইমটিকে')	1	1	0.000246	0.000534	0.000123
('গেইমটিকে', '২০১১')	1	1	0.000246	0.000534	0.000123
('২০১১', 'সালের')	1	3	0.000246	0.000533	0.000123
('সালের', 'শ্রেষ্ঠ')	1	19	0.000246	0.000530	0.000123
('শ্রেষ্ঠ', 'গেইম')	1	1	0.000246	0.000534	0.000123
('গেইম', 'বলে')	1	2	0.000246	0.000534	0.000123
('বলে', 'ঘোষণা')	1	54	0.000245	0.000522	0.000123
('ঘোষণা', 'দিয়েছে')	1	8	0.000246	0.000532	0.000123
('দিয়েছে', '</s>')	1	1	0.000246	0.000534	0.000123
('এছাড়া', 'গেইমটি')	1	2	0.000246	0.000534	0.000123
('গেইমটি', 'বিভিন্ন')	1	1	0.000246	0.000534	0.000123
('বিভিন্ন', 'ক্যাটাগরীতে')	1	36	0.000245	0.000526	0.000123
('ক্যাটাগরীতে', 'লাভ')	1	1	0.000246	0.000534	0.000123
('লাভ', 'করেছে')	1	5	0.000246	0.000533	0.000123
('করেছে', '১০')	1	37	0.000245	0.000526	0.000123
('১০', 'টিরও')	1	24	0.000246	0.000529	0.000123
('টিরও', 'বেশি')	1	1	0.000246	0.000534	0.000123
('বেশি', 'পুরস্কার')	1	24	0.000246	0.000529	0.000123
('পুরস্কার', '</s>')	1	1	0.000246	0.000534	0.000123
('<s>', '২০০৪')	1	0	0.000246	0.000534	0.000123
('২০০৪', '–')	1	3	0.000246	0.000533	0.000123
('–', '০৫')	1	11	0.000246	0.000532	0.000123
('০৫', 'মৌসুম')	1	3	0.000246	0.000533	0.000123
('মৌসুম', 'থেকে')	1	2	0.000246	0.000534	0.000123
